ActorId,obs_date,n_events_Sum_12M,AvgTone_Avg_12M,AvgTone_Max_12M,AvgTone_Min_12M,NumMentions_Sum_12M,NumMentions_Avg_12M,NumSources_Sum_12M,NumSources_Avg_12M,GoldsteinScale_Avg_12M,GoldsteinScale_Max_12M,GoldsteinScale_Min_12M
ARMSPY_ARMENIA,12/31/2014,4,1.869158879,1.869158879,1.869158879,8,2,4,1,1,1,1
ARMSPY_ARMENIAN,12/31/2014,1,1.19047619,1.19047619,1.19047619,6,6,1,1,1,1,1
ARW_ARAWAK,12/31/2014,2,3.422982885,3.422982885,3.422982885,10,5,2,1,1,1,1
ASY_ASSYRIAN,12/31/2014,3,3.927148405,5.940082645,2.418379686,21,7,3,1,-1.666666,0,-5
ATG_ANTIGUA,12/31/2014,15,3.808959652,3.84097035,3.720930233,52,3,15,1,2.6,7,1
ATGGOV_GASTON BROWNE,12/31/2014,4,3.720930233,3.720930233,3.720930233,6,1,4,1,7,7,7
ATH_AGNOSTIC,12/31/2014,9,2.38819497,3.634669152,1.862197393,70,7,9,1,0.177777,3,-4
ATH_ATHEISM,12/31/2014,5,1.995616552,2.400893356,1.335559265,12,2,5,1,1.4,7,-5
ATH_ATHEIST,12/31/2014,68,3.637915727,7.926829268,1.234567901,523,7,90,1,1.833823,7.4,-10
ATHMED_AGNOSTIC,12/31/2014,1,2.791178498,2.791178498,2.791178498,4,4,1,1,0,0,0
AUS_ADELAIDE,12/31/2014,10,4.392766963,7.715201465,0.564971751,35,3,12,1,0.83,4,-10
AUS_AUSSIE,12/31/2014,24,2.802629593,6.281407035,0.808625337,169,7,35,1,2.008333,10,-10
AUS_AUSTRALIA,12/31/2014,3627,2.468581523,10.0591716,-6.160164271,21046,5,5928,1,1.042128,10,-10
AUS_AUSTRALIAN,12/31/2014,1632,2.113125508,8.702791461,-6.451612903,12283,7,3232,1,0.034987,10,-10
AUS_BRISBANE,12/31/2014,280,2.102841333,9.160305344,-5.05952381,2488,8,469,1,1.497142,7.4,-10
AUS_CANBERRA,12/31/2014,123,2.291813734,5.782312925,-6.133828996,1072,8,238,1,0.778048,10,-10
AUS_CAPE YORK,12/31/2014,2,3.190184049,3.190184049,3.190184049,20,10,2,1,-0.4,-0.4,-0.4
AUS_CHRISTMAS ISLAND,12/31/2014,3,0.988159837,2.087286528,0.438596491,32,10,4,1,0.666666,6,-2
AUS_EYRE,12/31/2014,5,4.227569587,4.810126582,3.175869677,36,7,6,1,2.14,3,0
AUS_MELBOURNE,12/31/2014,235,2.613195935,8.787878788,-2.564102564,1714,7,353,1,1.68468,9,-10
AUS_MURRAY,12/31/2014,190,2.67924875,11.64383562,-4.374286801,991,5,204,1,-0.207368,8,-10
AUS_NEW SOUTH WALES,12/31/2014,5,2.352164963,2.680652681,2.087286528,27,5,6,1,2.52,6,-5
AUS_NORTHERN TERRITORY,12/31/2014,3,1.167073667,2.53968254,0.480769231,14,4,3,1,6,7,4
AUS_PERTH,12/31/2014,79,3.004501041,8.064516129,0,582,7,131,1,0.932911,7,-10
AUS_QUEENSLAND,12/31/2014,147,2.228856345,7.086614173,-1.904761905,1283,8,203,1,0.711564,8,-10
AUS_SOUTH AUSTRALIA,12/31/2014,5,3.981194581,5.057471264,2.555910543,37,7,5,1,1.12,4,-5
AUS_SYDNEY,12/31/2014,383,2.600330129,7.692307692,-0.568181818,3651,9,745,1,0.944908,9,-10
AUS_TASMANIA,12/31/2014,18,3.269780405,5.614035088,0.481927711,93,5,22,1,1.744444,3.4,-4
AUS_VICTORIA,12/31/2014,557,2.651139691,9.511568123,-3.771428571,4494,8,731,1,1.732315,8,-10
AUS_WESTERN AUSTRALIA,12/31/2014,6,3.371198012,4.887983707,2.216748768,17,2,6,1,2.9,4,1.9
AUSAGR_AUSTRALIA,12/31/2014,1,1.833477431,1.833477431,1.833477431,6,6,3,3,2.5,2.5,2.5
AUSBUS_AUSTRALIA,12/31/2014,6,1.771858555,2.482269504,1.219512195,28,4,7,1,2.9,7.4,-0.4
AUSBUS_AUSTRALIAN,12/31/2014,6,1.388922516,3.180212014,0,74,12,9,1,-1.983333,7,-9.5
AUSBUS_BRISBANE,12/31/2014,1,5.486284289,5.486284289,5.486284289,6,6,1,1,0,0,0
AUSBUS_CANBERRA,12/31/2014,1,2.830188679,2.830188679,2.830188679,2,2,1,1,3,3,3
AUSBUS_VICTORIA,12/31/2014,2,1.525187657,1.663893511,1.386481802,20,10,2,1,2.8,2.8,2.8
AUSCHR_AUSTRALIA,12/31/2014,1,2.90237467,2.90237467,2.90237467,2,2,1,1,7.4,7.4,7.4
AUSCHR_MELBOURNE,12/31/2014,2,1.605785414,1.851851852,1.359718977,19,9,4,2,-3,-2,-4
AUSCHR_SYDNEY,12/31/2014,1,2.90237467,2.90237467,2.90237467,6,6,1,1,7.4,7.4,7.4
AUSCHRCTH_AUSTRALIA,12/31/2014,1,1.176470588,1.176470588,1.176470588,2,2,1,1,-2,-2,-2
AUSCHRCTH_AUSTRALIAN,12/31/2014,1,0.970873786,0.970873786,0.970873786,6,6,1,1,-2,-2,-2
AUSCOP_AUSTRALIA,12/31/2014,32,2.18464268,3.894662258,0,117,3,56,1,1.653125,8.3,-7.2
AUSCOP_AUSTRALIAN,12/31/2014,58,2.082219153,8.023483366,0.434782609,918,15,168,2,0.915517,8.3,-7.2
AUSCOP_QUEENSLAND,12/31/2014,7,2.268485181,3.778337531,0.740740741,74,10,7,1,-0.6,6,-10
AUSCOP_VICTORIA,12/31/2014,4,2.291443627,2.43902439,2.088772846,31,7,4,1,1.5,6,-2
AUSCRM_MELBOURNE,12/31/2014,2,2.769230769,2.769230769,2.769230769,6,3,4,2,1.5,3,0
AUSCVL_AUSTRALIA,12/31/2014,14,2.268005187,3.634842076,0.804289544,37,2,22,1,-5.3,3,-10
AUSCVL_AUSTRALIAN,12/31/2014,21,2.240466332,11.03448276,-3.831891224,359,17,51,2,-3.77619,7.4,-10
AUSCVL_MELBOURNE,12/31/2014,1,1.201776874,1.201776874,1.201776874,60,60,6,6,7,7,7
AUSEDU_ADELAIDE,12/31/2014,1,7.715201465,7.715201465,7.715201465,12,12,2,2,1,1,1
AUSEDU_AUSTRALIA,12/31/2014,15,2.938058537,7.715201465,0.99009901,64,4,22,1,1.446666,4,0
AUSEDU_BRISBANE,12/31/2014,5,2.308513423,2.328767123,2.27410807,196,39,29,5,-4,0,-10
AUSEDU_CANBERRA,12/31/2014,2,2.995187036,2.995187036,2.995187036,80,40,6,3,2.35,2.8,1.9
AUSEDU_MELBOURNE,12/31/2014,3,3.254581056,6.003430532,1.632653061,11,3,3,1,-3.333333,0,-10
AUSEDU_MURRAY,12/31/2014,1,3.363914373,3.363914373,3.363914373,20,20,1,1,-2,-2,-2
AUSEDU_NEW SOUTH WALES,12/31/2014,3,2.010326091,2.077151335,1.876675603,7,2,3,1,1.7,2.8,0.4
AUSEDU_QUEENSLAND,12/31/2014,19,1.708117853,5.115510063,0.769230769,260,13,56,2,1.08421,6,-2
AUSEDU_SYDNEY,12/31/2014,7,1.826793118,4.683195592,0.724637681,48,6,9,1,3.771428,7.4,0
AUSEDU_VICTORIA,12/31/2014,2,2.834008097,2.834008097,2.834008097,5,2,2,1,2.8,2.8,2.8
AUSEDU_WESTERN AUSTRALIA,12/31/2014,1,1.075268817,1.075268817,1.075268817,7,7,1,1,-10,-10,-10
AUSELI_AUSTRALIA,12/31/2014,4,1.04119752,6.25,-3.503649635,9,2,4,1,1.975,7,-8
AUSELI_AUSTRALIAN,12/31/2014,12,2.58693139,6.25,0,120,10,21,1,0.875,7,-8
AUSELI_GOUGH WHITLAM,12/31/2014,11,3.188369893,4.38908019,1.680672269,178,16,26,2,1.945454,6,-5
AUSELI_JOHN HOWARD,12/31/2014,7,3.298410737,6.081081081,2.449567723,48,6,10,1,0.457142,7.4,-10
AUSELI_SOUTH AUSTRALIA,12/31/2014,1,4.07523511,4.07523511,4.07523511,3,3,1,1,4,4,4
AUSELI_SYDNEY,12/31/2014,5,2.230058715,2.57594908,0.996015936,40,8,11,2,2.88,4,-0.4
AUSELIGOV_GOUGH WHITLAM,12/31/2014,2,1.680672269,1.680672269,1.680672269,14,7,2,1,-2.5,0,-5
AUSELIGOV_JOHN HOWARD,12/31/2014,2,1.639344262,1.639344262,1.639344262,5,2,2,1,6,6,6
AUSGOV_ALEXANDER DOWNER,12/31/2014,2,3.428906774,3.571428571,3.286384977,11,5,2,1,0,0,0
AUSGOV_AMANDA VANSTONE,12/31/2014,2,2.535581042,2.853067047,2.218095036,24,12,5,2,-0.8,0.4,-2
AUSGOV_AUSTRALIA,12/31/2014,320,2.289542613,6.683168317,-5.750798722,1710,5,560,1,2.290937,10,-10
AUSGOV_AUSTRALIAN,12/31/2014,161,2.085932963,4.922279793,0,2132,13,375,2,1.958385,10,-10
AUSGOV_BRISBANE,12/31/2014,3,1.160541586,1.160541586,1.160541586,8,2,3,1,1,1,1
AUSGOV_CANBERRA,12/31/2014,4,1.806547432,2.546562485,1.500887446,106,26,14,3,0.675,2.8,-2
AUSGOV_JOHN ANDERSON,12/31/2014,1,0.937687304,0.937687304,0.937687304,15,15,2,2,0.4,0.4,0.4
AUSGOV_KEVIN RUDD,12/31/2014,4,1.886636505,2.988691438,0.975609756,42,10,4,1,1.675,3.4,-0.1
AUSGOV_PETER COSTELLO,12/31/2014,4,2.269038851,2.459838093,2.078239609,36,9,8,2,3.5,3.5,3.5
AUSGOV_QUEENSLAND,12/31/2014,18,2.727683317,4.841402337,1.58013544,155,8,21,1,0.077777,7.4,-10
AUSGOV_SYDNEY,12/31/2014,13,1.838079384,2.819840576,1.25,678,52,103,7,2.107692,4,1
AUSGOV_TANYA PLIBERSEK,12/31/2014,6,2.663191906,3.488372093,1.603420631,34,5,6,1,0.233333,3.4,-5
AUSGOV_TASMANIA,12/31/2014,1,5.109489051,5.109489051,5.109489051,20,20,1,1,3.4,3.4,3.4
AUSGOV_VICTORIA,12/31/2014,218,2.293922471,4.946996466,0,3199,14,468,2,2.620183,9,-6.5
AUSGOVAGR_AUSTRALIA,12/31/2014,3,2.306247554,2.310231023,2.304255819,5,1,3,1,0,1,-2
AUSGOVAGR_QUEENSLAND,12/31/2014,4,2.310231023,2.310231023,2.310231023,16,4,4,1,2.35,2.8,1.9
AUSGOVBUS_AUSTRALIA,12/31/2014,2,2.196908447,2.314814815,2.079002079,23,11,3,1,5.4,7.4,3.4
AUSGOVBUS_KIM CARR,12/31/2014,1,1.1994003,1.1994003,1.1994003,5,5,1,1,-2,-2,-2
AUSGOVBUS_SYDNEY,12/31/2014,1,0,0,0,2,2,1,1,5.2,5.2,5.2
AUSGOVHLH_AUSTRALIA,12/31/2014,1,4.938271605,4.938271605,4.938271605,2,2,1,1,5,5,5
AUSGOVOPP_TANYA PLIBERSEK,12/31/2014,1,3.178484108,3.178484108,3.178484108,10,10,1,1,3.4,3.4,3.4
AUSHLH_AUSTRALIA,12/31/2014,2,4.063668713,5.928853755,2.198483671,25,12,6,3,-3.6,2.8,-10
AUSHLH_SYDNEY,12/31/2014,1,2.368763961,2.368763961,2.368763961,12,12,2,2,-5,-5,-5
AUSHLH_VICTORIA,12/31/2014,4,1.809210526,3.618421053,0,15,3,4,1,1.9,1.9,1.9
AUSHRI_AUSTRALIA,12/31/2014,1,2.01183432,2.01183432,2.01183432,2,2,1,1,-4,-4,-4
AUSJUD_ADELAIDE,12/31/2014,1,0.564971751,0.564971751,0.564971751,6,6,1,1,0,0,0
AUSJUD_AUSTRALIA,12/31/2014,15,2.573446532,6.941838649,0.740412266,48,3,17,1,-0.06,4,-5
AUSJUD_AUSTRALIAN,12/31/2014,6,1.6805055,1.898734177,1.248799232,34,5,10,1,-1.666666,0,-2
AUSJUD_BRISBANE,12/31/2014,3,1.918024691,2.074074074,1.84,13,4,3,1,0,7,-10
AUSJUD_NEW SOUTH WALES,12/31/2014,1,1.878453039,1.878453039,1.878453039,4,4,1,1,-5,-5,-5
AUSJUD_VICTORIA,12/31/2014,3,3.153153153,3.153153153,3.153153153,11,3,3,1,-2.333333,1,-9
AUSLAB_AUSTRALIA,12/31/2014,2,3.601108033,3.601108033,3.601108033,8,4,2,1,2.35,2.8,1.9
AUSLEG_AUSTRALIA,12/31/2014,18,1.787954359,3.726708075,0.673081781,74,4,18,1,0,0,0
AUSLEG_AUSTRALIAN,12/31/2014,1,3.893442623,3.893442623,3.893442623,6,6,1,1,0,0,0
AUSLEG_CANBERRA,12/31/2014,1,0.914634146,0.914634146,0.914634146,1,1,1,1,0.4,0.4,0.4
AUSLEG_QUEENSLAND,12/31/2014,1,1.93498452,1.93498452,1.93498452,2,2,1,1,1.9,1.9,1.9
AUSMED_AUSTRALIA,12/31/2014,41,2.03146065,4.682274247,0.293255132,119,2,45,1,-0.626829,7,-10
AUSMED_AUSTRALIAN,12/31/2014,68,1.826113672,5.989335229,0,376,5,71,1,-0.380882,10,-10
AUSMED_MURRAY,12/31/2014,10,1.748929072,2.097683156,1.515151515,56,5,10,1,-4,0,-10
AUSMED_PERTH,12/31/2014,1,1.709401709,1.709401709,1.709401709,6,6,1,1,0,0,0
AUSMED_VICTORIA,12/31/2014,69,1.804504604,3.087885986,0,692,10,101,1,6.947826,7,3.4
AUSMIL_AUSTRALIA,12/31/2014,19,1.787954602,2.731092437,0.709219858,37,1,19,1,1.015789,5,-5
AUSMIL_AUSTRALIAN,12/31/2014,19,1.926569948,6.25,0,87,4,19,1,1.826315,7,-7
AUSOPP_AUSTRALIA,12/31/2014,2,1.890222129,1.911285379,1.869158879,8,4,7,3,3,3,3
AUSREL_AUSTRALIA,12/31/2014,181,2.337659602,7.715201465,-3.503649635,702,3,340,1,1.675138,10,-10
AUSREL_CANBERRA,12/31/2014,1,2.586206897,2.586206897,2.586206897,6,6,1,1,1,1,1
AUSREL_CHRISTMAS ISLAND,12/31/2014,2,2.002722548,2.087286528,1.918158568,4,2,2,1,-0.6,6,-7.2
AUSREL_MELBOURNE,12/31/2014,1,1.939058172,1.939058172,1.939058172,2,2,1,1,0,0,0
AUSREL_SYDNEY,12/31/2014,1,3.333366256,3.333366256,3.333366256,8,8,3,3,3.4,3.4,3.4
AUT_AUSTRIA,12/31/2014,1884,2.275824354,9.46969697,-4.850746269,10573,5,2833,1,0.909447,10,-10
AUT_AUSTRIAN,12/31/2014,586,1.961352648,7.547169811,-2.904564315,3092,5,738,1,1.161774,10,-10
AUT_INNSBRUCK,12/31/2014,4,2.044910512,3.216374269,1.398601399,50,12,4,1,3.825,7.4,0
AUT_LINZ,12/31/2014,5,1.82914896,2.091254753,1.041666667,46,9,5,1,3.28,7,1.9
AUT_OESTERREICH,12/31/2014,1,0.341296928,0.341296928,0.341296928,16,16,2,2,6.4,6.4,6.4
AUT_SALZBURG,12/31/2014,31,2.254855854,4.780876494,0,135,4,31,1,1.009677,4,-10
AUT_VIENNA,12/31/2014,1025,2.219002579,11.04815864,-4.850746269,7803,7,1683,1,0.847609,9,-10
AUTBUS_AUSTRIA,12/31/2014,24,2.830350597,8.661417323,1.41896938,83,3,25,1,1.75,8,-2
AUTBUS_AUSTRIAN,12/31/2014,12,2.712892626,4.838709677,0,68,5,12,1,2.916666,7.4,-2
AUTBUS_AUSTRIAN AIRLINES,12/31/2014,2,2.205889793,2.205897234,2.205882353,16,8,4,2,4,4,4
AUTBUS_VIENNA,12/31/2014,3,2.857666437,3.725961538,1.121076233,5,1,3,1,1.566666,2.8,0
AUTCHR_AUSTRIA,12/31/2014,2,0.721153846,0.721153846,0.721153846,2,1,2,1,2.8,2.8,2.8
AUTCOP_AUSTRIA,12/31/2014,38,1.720816496,2.428256071,0.285714286,104,2,52,1,1.773684,7,-5
AUTCOP_AUSTRIAN,12/31/2014,3,3.130929791,3.225806452,2.941176471,19,6,3,1,-0.1,2.8,-5
AUTCOP_VIENNA,12/31/2014,2,1.914640802,2.18579235,1.643489254,15,7,2,1,-9.5,-9.5,-9.5
AUTCVL_AUSTRIA,12/31/2014,2,2.908277405,2.908277405,2.908277405,4,2,2,1,3.4,3.4,3.4
AUTCVL_AUSTRIAN,12/31/2014,1,2.908277405,2.908277405,2.908277405,1,1,1,1,3.4,3.4,3.4
AUTEDU_AUSTRIA,12/31/2014,2,3.987969338,4.938271605,3.037667072,2,1,2,1,5.25,7,3.5
AUTEDU_INNSBRUCK,12/31/2014,1,1.611047181,1.611047181,1.611047181,2,2,1,1,0,0,0
AUTEDU_VIENNA,12/31/2014,2,1.173132828,1.781954927,0.564310729,38,19,5,2,-4.75,0,-9.5
AUTELI_AUSTRIA,12/31/2014,2,1.663004098,2.654867257,0.67114094,2,1,2,1,4.2,5,3.4
AUTENV_AUSTRIA,12/31/2014,1,5.653021442,5.653021442,5.653021442,2,2,2,2,-9.5,-9.5,-9.5
AUTENV_AUSTRIAN,12/31/2014,1,5.653021442,5.653021442,5.653021442,12,12,2,2,-6.5,-6.5,-6.5
AUTGOV_AUSTRIA,12/31/2014,127,2.352930051,9.233176839,0,700,5,142,1,1.701574,8,-10
AUTGOV_AUSTRIAN,12/31/2014,74,1.930805176,5.303030303,-2.904564315,882,11,99,1,1.128378,8,-10
AUTGOV_HEINZ FISCHER,12/31/2014,18,2.537513781,3.273809524,1.659751037,52,2,20,1,3.594444,7,-4
AUTGOV_REINHOLD MITTERLEHNER,12/31/2014,1,2.816901408,2.816901408,2.816901408,10,10,1,1,7,7,7
AUTGOV_THOMAS MAYR HARTING,12/31/2014,2,2.935010482,2.935010482,2.935010482,14,7,2,1,1.9,3.4,0.4
AUTGOV_VIENNA,12/31/2014,10,1.888035419,2.068254539,1.46099457,58,5,11,1,5.3,8,1
AUTGOV_WERNER FAYMANN,12/31/2014,6,1.618915251,2.215189873,0.9765625,34,5,6,1,2.8,4,1.9
AUTGOVBUS_AUSTRIAN,12/31/2014,4,3.468210457,3.468210457,3.468210457,24,6,8,2,-4.2,-4,-4.4
AUTGOVBUS_EWALD NOWOTNY,12/31/2014,3,2.259241723,2.736318408,1.305088354,24,8,4,1,1.933333,5,0.4
AUTGOVMIL_AUSTRIA,12/31/2014,1,2.602230483,2.602230483,2.602230483,4,4,1,1,5.2,5.2,5.2
AUTGOVMIL_AUSTRIAN,12/31/2014,1,2.602230483,2.602230483,2.602230483,6,6,1,1,5.2,5.2,5.2
AUTJUD_AUSTRIA,12/31/2014,11,1.90823516,3.797468354,1.041666667,31,2,16,1,-1.963636,3.4,-5
AUTJUD_AUSTRIAN,12/31/2014,1,2.769230769,2.769230769,2.769230769,2,2,1,1,-2,-2,-2
AUTJUD_VIENNA,12/31/2014,1,0.621118012,0.621118012,0.621118012,4,4,1,1,-4,-4,-4
AUTLEG_AUSTRIA,12/31/2014,6,3.442855705,5.172413793,2.64,9,1,6,1,5.566666,8,1
AUTLEG_AUSTRIAN,12/31/2014,2,4.790041185,5.213270142,4.366812227,12,6,2,1,8,8,8
AUTMED_AUSTRIA,12/31/2014,9,2.389411616,5.882352941,0.649350649,55,6,11,1,0.322222,3,-2
AUTMED_AUSTRIAN,12/31/2014,13,1.493887727,2.477477477,0.649350649,173,13,29,2,0.238461,1.9,0
AUTMED_OESTERREICH,12/31/2014,1,2.944112235,2.944112235,2.944112235,40,40,4,4,0,0,0
AUTMED_VIENNA,12/31/2014,2,1.726573991,1.829268293,1.62387969,12,6,2,1,0.4,0.4,0.4
AUTMIL_AUSTRIA,12/31/2014,1,4.160475483,4.160475483,4.160475483,2,2,1,1,-10,-10,-10
AUTMIL_AUSTRIAN,12/31/2014,1,4.160475483,4.160475483,4.160475483,4,4,1,1,-10,-10,-10
AUTOPP_VIENNA,12/31/2014,1,2.597402597,2.597402597,2.597402597,6,6,1,1,3.4,3.4,3.4
AUTPTY_AUSTRIAN,12/31/2014,4,4.365079365,4.365079365,4.365079365,12,3,4,1,2.35,2.8,1.9
AUTREL_AUSTRIA,12/31/2014,1,0.837520938,0.837520938,0.837520938,4,4,1,1,-2,-2,-2
AUTREL_AUSTRIAN,12/31/2014,1,0.837520938,0.837520938,0.837520938,6,6,1,1,-2,-2,-2
AYM_AYMARA,12/31/2014,4,2.523861644,3.813155386,1.234567901,18,4,4,1,2.875,3.4,1.9
AZE_AZERBAIJAN,12/31/2014,2321,2.618164789,16.24365482,-1.98915009,13564,5,3942,1,2.358336,10,-10
AZE_AZERBAIJANI,12/31/2014,614,2.430492514,16.41111518,-9.345794393,2389,3,659,1,1.482084,9,-10
AZE_BAKU,12/31/2014,392,2.467243791,8.42036646,0,2004,5,431,1,1.985204,8.3,-10
AZEBUS_AZERBAIJAN,12/31/2014,22,2.391367437,6.153846154,0,125,5,24,1,2.80909,8,-10
AZEBUS_AZERBAIJANI,12/31/2014,3,3.048031448,4.012345679,1.119402985,18,6,3,1,3.333333,7,-4
AZEBUS_BAKU,12/31/2014,4,2.562527424,2.641509434,2.325581395,9,2,4,1,2.125,2.8,1.9
AZECOP_AZERBAIJAN,12/31/2014,2,2.325581395,2.325581395,2.325581395,2,1,2,1,1,1,1
AZECOP_AZERBAIJANI,12/31/2014,4,3.267800807,6.775067751,2.040816327,26,6,4,1,-0.1,1,-2
AZECVL_AZERBAIJAN,12/31/2014,17,2.740416098,4.862579281,0,53,3,17,1,0.958823,4,-10
AZECVL_AZERBAIJANI,12/31/2014,12,2.538034835,6.451612903,0,71,5,12,1,-0.075,4,-10
AZEEDU_AZERBAIJAN,12/31/2014,2,2.108315037,3.141361257,1.075268817,6,3,2,1,-5,0,-10
AZEEDU_AZERBAIJANI,12/31/2014,3,2.931244932,6.023550725,1.075268817,20,6,4,1,-3,1,-10
AZEELI_AZERBAIJAN,12/31/2014,3,4.007589167,4.319654428,3.383458647,5,1,3,1,0.666666,1,0
AZEELI_AZERBAIJANI,12/31/2014,7,3.358186051,4.39238653,1.086956522,45,6,7,1,1.3,2.8,-5
AZEGOV_ALI HASANOV,12/31/2014,1,2.893890675,2.893890675,2.893890675,10,10,1,1,-5,-5,-5
AZEGOV_ARTUR RASIZADE,12/31/2014,1,2.643171806,2.643171806,2.643171806,2,2,1,1,7,7,7
AZEGOV_AZERBAIJAN,12/31/2014,269,2.540446009,5.797101449,0,1171,4,275,1,3.007434,8,-5
AZEGOV_AZERBAIJANI,12/31/2014,92,2.312397826,13.12192455,0,691,7,105,1,1.7,7,-10
AZEGOV_BAKU,12/31/2014,4,1.568627451,1.568627451,1.568627451,16,4,4,1,2.35,2.8,1.9
AZEGOV_ELMAR MAMMADYAROV,12/31/2014,45,3.058677952,6.382978723,0,754,16,45,1,3.153333,7,0
AZEGOV_ILHAM ALIYEV,12/31/2014,250,2.627149432,11.80124224,0,1922,7,265,1,2.25,7.4,-6.5
AZEGOV_YASHAR ALIYEV,12/31/2014,1,3.225806452,3.225806452,3.225806452,4,4,1,1,3.5,3.5,3.5
AZEGOVAGR_AZERBAIJAN,12/31/2014,2,3.212851406,3.212851406,3.212851406,4,2,2,1,1,1,1
AZEGOVDEVBUS_SHAHIN MUSTAFAYEV,12/31/2014,2,3.68852459,3.68852459,3.68852459,12,6,2,1,4,4,4
AZEGOVHLH_AZERBAIJAN,12/31/2014,1,1.595744681,1.595744681,1.595744681,2,2,1,1,-4.4,-4.4,-4.4
AZEGOVJUD_AZERBAIJAN,12/31/2014,2,0.613496933,0.613496933,0.613496933,16,8,2,1,0,0,0
AZEGOVJUD_AZERBAIJANI,12/31/2014,3,1.353132104,1.72294969,0.613496933,16,5,3,1,-0.666666,3,-5
AZEGOVLAB_AZERBAIJANI,12/31/2014,1,1.704545455,1.704545455,1.704545455,6,6,1,1,2.5,2.5,2.5
AZEGOVMED_AZERBAIJANI,12/31/2014,1,0,0,0,6,6,1,1,0,0,0
AZEGOVMIL_AZERBAIJAN,12/31/2014,16,2.723733337,10.18518519,0,58,3,16,1,1.3625,6,-4
AZEGOVMIL_AZERBAIJANI,12/31/2014,16,3.009182433,4.379562044,1.149425287,78,4,16,1,3.45,7,0
AZEJUD_AZERBAIJAN,12/31/2014,2,0.591715976,0.591715976,0.591715976,2,1,2,1,7,7,7
AZEJUD_AZERBAIJANI,12/31/2014,2,3.265306122,3.265306122,3.265306122,30,15,2,1,-5,-5,-5
AZELEG_AZERBAIJAN,12/31/2014,28,2.294927239,3.9408867,0.680272109,108,3,30,1,2.432142,7,-5
AZELEG_AZERBAIJANI,12/31/2014,20,2.21324065,4.47761194,0.680272109,226,11,22,1,1.985,7,-2
AZEMED_AZERBAIJAN,12/31/2014,25,2.452682345,4.285714286,0,160,6,32,1,0.7,7,-7
AZEMED_AZERBAIJANI,12/31/2014,10,2.058638187,4.651162791,0,31,3,10,1,2.37,7,0
AZEMED_BAKU,12/31/2014,1,1.310043668,1.310043668,1.310043668,10,10,1,1,0.4,0.4,0.4
AZEMIL_AZERBAIJAN,12/31/2014,4,1.463190988,2.017291066,0,16,4,4,1,-5.55,2.8,-10
AZEMIL_AZERBAIJANI,12/31/2014,8,1.728346788,2.42510699,0.71942446,50,6,8,1,-5.175,2.8,-10
AZEOPP_AZERBAIJAN,12/31/2014,4,6.101743178,7.611548556,1.572327044,8,2,4,1,-3.75,0,-10
AZEOPP_AZERBAIJANI,12/31/2014,1,1.838235294,1.838235294,1.838235294,6,6,1,1,4,4,4
AZEOPPDEV_AZERBAIJAN,12/31/2014,4,2.467917078,2.467917078,2.467917078,20,5,4,1,-6.5,-6.5,-6.5
AZEREF_AZERBAIJANI,12/31/2014,1,2.090592334,2.090592334,2.090592334,4,4,2,2,1,1,1
BAL_BALOCH,12/31/2014,4,2.5565589,3.138373752,1.39275766,20,5,4,1,0.2,7,-10
BALSEP_BALOCH,12/31/2014,1,2.888086643,2.888086643,2.888086643,10,10,1,1,-10,-10,-10
BAM_BAMBARA,12/31/2014,16,1.362334124,2.62295082,0.99009901,173,10,68,4,2.9125,7.4,-2
BAN_BALINESE,12/31/2014,2,3.448275862,3.448275862,3.448275862,20,10,2,1,2.35,2.8,1.9
BAQ_BASQUE,12/31/2014,16,3.291372763,6.666666667,1.766656552,103,6,17,1,-2.54375,3.4,-10
BAQGOV_BASQUE,12/31/2014,2,1.743462017,1.743462017,1.743462017,10,5,2,1,3,3,3
BAQLEG_BASQUE,12/31/2014,1,1.149425287,1.149425287,1.149425287,1,1,1,1,-5,-5,-5
BAQSEP_BASQUE,12/31/2014,1,1.931034483,1.931034483,1.931034483,5,5,1,1,-2,-2,-2
BAR_BARI,12/31/2014,262,2.362694881,10.35430031,-6.461913698,4223,16,1128,4,1.828244,8,-10
BARCOP_BARI,12/31/2014,1,2.702702703,2.702702703,2.702702703,2,2,1,1,0.4,0.4,0.4
BARCVL_BARI,12/31/2014,2,6.269592476,6.269592476,6.269592476,5,2,2,1,3.4,3.4,3.4
BAREDU_BARI,12/31/2014,5,2.200836082,2.419354839,1.507537688,12,2,5,1,0.8,7,-2
BARGOV_BARI,12/31/2014,2,4.179495428,4.179495428,4.179495428,12,6,4,2,0,0,0
BARJUD_BARI,12/31/2014,23,1.909824915,3.58974359,0.840336134,1714,74,626,27,-1.686956,7.4,-10
BAS_BASSA,12/31/2014,1,2.193995381,2.193995381,2.193995381,3,3,1,1,2.8,2.8,2.8
BDI_BUJUMBURA,12/31/2014,19,1.057921356,2.316863857,0.294117647,131,6,31,1,-8.763157,-5,-10
BDI_BURUNDI,12/31/2014,86,1.362162787,6.683804627,-3.475935829,1062,12,193,2,-7.109302,7,-10
BDI_BURUNDIAN,12/31/2014,5,2.11602116,3.07503075,0.54200542,16,3,6,1,0,8,-10
BDICOP_BUJUMBURA,12/31/2014,2,1.986754967,1.986754967,1.986754967,16,8,2,1,-10,-10,-10
BDICOP_BURUNDI,12/31/2014,5,1.64659599,2.34375,0.81300813,35,7,5,1,-10,-10,-10
